#timestamp package-00 dram0 
17811.500112406 4442738 827669 
17811.600102004 4350391 827439 
17811.700009731 5020373 840766 
17811.800115341 4851367 834768 
17811.900102949 4680836 832075 
17812.000108819 4360279 822436 
17812.100109302 4383656 830989 
17812.200101299 4423633 830453 
17812.300105197 4375355 819025 
17812.400104480 4423756 826429 
17812.500114961 4370594 819086 
17812.600109103 4428822 829688 
17812.700109427 4433460 830469 
17812.800114364 4372121 821151 
17812.900102894 4421009 827837 
17813.000111580 4420460 826200 
17813.100109118 4378284 821090 
17813.200112857 4424672 828694 
17813.300105562 4391651 827714 
17813.400108639 4374256 820799 
17813.500109457 4378529 830377 
17813.600113778 4408863 829306 
17813.700108739 4382924 822176 
17813.800107114 4451832 830438 
17813.900114385 4440418 829811 
17814.000109571 4398976 821962 
17814.100108967 4440235 829627 
17814.200109175 4466236 829459 
17814.300109859 4441578 819438 
17814.400114242 4571888 832519 
17814.500110617 4476245 828250 
17814.600117074 4418141 819452 
17814.700111552 4429798 830133 
17814.800109244 4372975 819498 
17814.900104735 4360767 826215 
17815.000112354 4435841 826996 
17815.100110661 4291554 821534 
17815.200115370 4417958 828265 
17815.300112292 4337574 829551 
17815.400108439 4361805 820095 
17815.500108712 4400685 828403 
17815.600111951 4414722 831295 
17815.700109948 4366444 823048 
17815.800112439 4422169 831571 
17815.900104382 4475758 829994 
17816.000111976 4382801 822727 
17816.100112449 4402882 830300 
17816.200101629 4433460 829520 
17816.300103008 4336476 825512 
17816.400111700 4430713 830713 
17816.500113230 4298573 823125 
17816.600104927 4428578 831616 
17816.700103757 4423390 830790 
17816.800110065 4375110 824395 
17816.900105215 4333485 832152 
17817.000104487 4408558 828449 
17817.100147486 4426198 828587 
17817.200111417 4382130 819116 
17817.300108023 4413379 828617 
17817.400117258 4401661 822758 
17817.500103815 4394093 830652 
17817.600108087 4430897 828724 
17817.700113531 4395558 820096 
17817.800113982 4418751 826643 
17817.900111839 4430835 827424 
17818.000103157 4418568 828893 
17818.100108777 4397145 820141 
17818.200117207 4345875 829918 
17818.300111979 4434193 827424 
17818.400105000 4288624 821671 
17818.500113220 4426502 831846 
17818.600103750 4391590 831616 
17818.700101302 4390797 822513 
17818.800108738 4407216 832029 
17818.900104031 4418445 830943 
17819.000103095 4351979 823859 
17819.100112683 4424671 833437 
17819.200111461 4402089 829826 
17819.300108090 4378101 822590 
17819.400112087 4424061 830774 
17819.500113755 4369068 821748 
17819.600103611 4394520 832351 
17819.700110683 4436085 829612 
17819.800113711 4360463 822023 
17819.900104244 4420887 828112 
17820.000103794 4410450 830224 
17820.100113148 4390431 818060 
17820.200102014 4429493 829750 
17820.300109006 4391529 827730 
17820.400112299 4425038 822497 
17820.500105546 4423816 829138 
17820.600115609 4406666 830958 
17820.700109042 4382680 823462 
